#Data Set Export - GWL.NAVD88.Daily@007495,,,,,
Timestamp (UTC),Value (Feet),Grade Code,Approval Level,Interpolation Type,Event Timestamp
2012-07-24 00:00:00,6.26913194444444,41,650,8,
2012-07-25 00:00:00,6.200625,41,650,8,
2012-07-26 00:00:00,6.13878472222222,41,650,8,
2012-07-27 00:00:00,6.11048611111111,41,650,8,
2012-07-28 00:00:00,6.05826388888889,41,650,8,
2012-07-29 00:00:00,5.99413194444444,41,650,8,
2012-07-30 00:00:00,6.09649305555556,41,650,8,
2012-07-31 00:00:00,6.13923611111111,41,650,8,
2012-08-01 00:00:00,6.20729166666667,41,650,8,
2012-08-02 00:00:00,6.26434027777778,41,650,8,
2012-08-03 00:00:00,6.27791666666667,41,650,8,
2012-08-04 00:00:00,6.31784722222222,41,650,8,
2012-08-05 00:00:00,6.36520833333333,41,650,8,
2012-08-06 00:00:00,6.43440972222222,41,650,8,
2012-08-07 00:00:00,6.56017361111111,41,650,8,
2012-08-08 00:00:00,6.81628472222222,41,650,8,
2012-08-09 00:00:00,7.09513888888889,41,650,8,
2012-08-10 00:00:00,7.27631944444444,41,650,8,
2012-08-11 00:00:00,7.40149305555556,41,650,8,
2012-08-12 00:00:00,7.429375,41,650,8,
2012-08-13 00:00:00,7.3784375,41,650,8,
2012-08-14 00:00:00,7.28861111111111,41,650,8,
2012-08-15 00:00:00,7.19885416666667,41,650,8,
2012-08-16 00:00:00,7.13600694444444,41,650,8,
2012-08-17 00:00:00,7.06482638888889,41,650,8,
2012-08-18 00:00:00,7.03899305555556,41,650,8,
2012-08-19 00:00:00,7.02635416666667,41,650,8,
2012-08-20 00:00:00,7.11618055555556,41,650,8,
2012-08-21 00:00:00,7.59197916666667,41,650,8,
2012-08-22 00:00:00,7.93177083333333,41,650,8,
2012-08-23 00:00:00,8.08125,41,650,8,
2012-08-24 00:00:00,8.08315972222222,41,650,8,
2012-08-25 00:00:00,7.95277777777778,41,650,8,
2012-08-26 00:00:00,7.78048611111111,41,650,8,
2012-08-27 00:00:00,7.55840277777778,41,650,8,
2012-08-28 00:00:00,7.60736111111111,41,650,8,
2012-08-29 00:00:00,7.61395833333333,41,650,8,
2012-08-30 00:00:00,7.49600694444444,41,650,8,
2012-08-31 00:00:00,7.34847222222222,41,650,8,
2012-09-01 00:00:00,7.21138888888889,41,650,8,
2012-09-02 00:00:00,7.12138888888889,41,650,8,
2012-09-03 00:00:00,7.03166666666667,41,650,8,
2012-09-04 00:00:00,6.93083333333333,41,650,8,
2012-09-05 00:00:00,6.848125,41,650,8,
2012-09-06 00:00:00,6.80385416666667,41,650,8,
2012-09-07 00:00:00,6.72451388888889,41,650,8,
2012-09-08 00:00:00,6.701875,41,650,8,
2012-09-09 00:00:00,6.73680555555556,41,650,8,
2012-09-10 00:00:00,6.67100694444444,41,650,8,
2012-09-11 00:00:00,6.60708333333333,41,650,8,
2012-09-12 00:00:00,6.535625,41,650,8,
2012-09-13 00:00:00,6.45361111111111,41,650,8,
2012-09-14 00:00:00,6.36711805555556,41,650,8,
2012-09-15 00:00:00,6.32010416666667,41,650,8,
2012-09-16 00:00:00,6.26163194444444,41,650,8,
2012-09-17 00:00:00,6.23305555555556,41,650,8,
2012-09-18 00:00:00,6.50243055555556,41,650,8,
2012-09-19 00:00:00,6.83225694444444,41,650,8,
2012-09-20 00:00:00,7.04395833333333,41,650,8,
2012-09-21 00:00:00,7.0965625,41,650,8,
2012-09-22 00:00:00,7.04569444444444,41,650,8,
2012-09-23 00:00:00,6.92434027777778,41,650,8,
2012-09-24 00:00:00,6.78038194444444,41,650,8,
2012-09-25 00:00:00,6.66180555555556,41,650,8,
2012-09-26 00:00:00,6.56225694444444,41,650,8,
2012-09-27 00:00:00,6.47263888888889,41,650,8,
2012-09-28 00:00:00,6.38118055555556,41,650,8,
2012-09-29 00:00:00,6.30829861111111,41,650,8,
2012-09-30 00:00:00,6.26277777777778,41,650,8,
2012-10-01 00:00:00,6.29166666666667,41,650,8,
2012-10-02 00:00:00,6.2953125,41,650,8,
2012-10-03 00:00:00,6.20416666666667,41,650,8,
2012-10-04 00:00:00,6.22958333333333,41,650,8,
2012-10-05 00:00:00,6.20420138888889,41,650,8,
2012-10-06 00:00:00,6.19934027777778,41,650,8,
2012-10-07 00:00:00,6.16805555555556,41,650,8,
2012-10-08 00:00:00,6.11934027777778,41,650,8,
2012-10-09 00:00:00,6.06479166666667,41,650,8,
